,LSOA Code,LSOA Name.x,Local Authority Name,WIMD 2019,WIMD 2014 (r),WIMD 2011 score,from14to19,from11to14,from11to19,Of interest
462,W01000479,Newtown Central 2,Powys,27.91062211,27.18209628,27.37515833,0.72852583,-0.193062046,0.535463784,
463,W01000480,Newtown East,Powys,33.33508012,29.41003837,26.0935842,3.92504175,3.316454171,7.241495921,
464,W01000481,Newtown Llanllwchaiarn North,Powys,9.869882377,6.455895037,11.04976828,3.41398734,-4.593873242,-1.179885902,
465,W01000482,Newtown Llanllwchaiarn West,Powys,12.33812763,8.788076365,9.069358564,3.550051265,-0.281282199,3.268769067,
466,W01000483,Newtown South,Powys,37.70223876,36.15019833,30.23852703,1.55204043,5.911671297,7.463711727,
573,W01000598,Neyland: East,Pembrokeshire,14.82024682,15.30591214,17.17137593,-0.48566532,-1.865463788,-2.351129108,
574,W01000599,Neyland: West,Pembrokeshire,19.79933913,19.15718152,21.42246639,0.64215761,-2.26528487,-1.62312726,
316,W01000323,Northop 1,Flintshire,6.17460758,6.812055595,8.435348468,-0.637448015,-1.623292873,-2.260740888,
317,W01000324,Northop 2,Flintshire,2.510347963,3.738246521,5.673072325,-1.227898558,-1.934825804,-3.162724362,
318,W01000325,Northop Hall,Flintshire,4.235490931,5.404554397,7.011404158,-1.169063466,-1.606849761,-2.775913227,
997,W01001031,Nottage 1,Bridgend,4.299057621,5.998634157,8.465561213,-1.699576536,-2.466927056,-4.166503592,
998,W01001032,Nottage 2,Bridgend,6.311900317,7.127912455,10.09265545,-0.816012138,-2.964742993,-3.780755131,
393,W01000402,Offa,Wrexham,22.44838949,19.46816656,15.71563479,2.98022293,3.752531771,6.732754701,
999,W01001033,Ogmore Vale 1,Bridgend,18.76983811,19.62362872,17.69572056,-0.85379061,1.927908164,1.074117554,
1000,W01001034,Ogmore Vale 2,Bridgend,32.72136547,29.11384467,29.54575582,3.6075208,-0.43191115,3.17560965,
92,W01000096,Ogwen 1,Gwynedd,18.92788807,19.60020191,21.62138895,-0.67231384,-2.02118704,-2.69350088,
93,W01000097,Ogwen 2,Gwynedd,18.92468622,21.16681502,21.3407171,-2.2421288,-0.173902075,-2.416030875,
467,W01000484,Old Radnor,Powys,13.78083831,12.08362114,13.26797687,1.69721717,-1.184355732,0.512861438,
1001,W01001035,Oldcastle 1,Bridgend,35.61339315,38.01120199,36.82626613,-2.39780884,1.184935863,-1.212872977,
1002,W01001036,Oldcastle 2,Bridgend,5.163281951,4.56988152,4.441020211,0.593400431,0.128861309,0.72226174,
1003,W01001037,Oldcastle 3,Bridgend,6.969462323,7.325183766,9.298789591,-0.355721443,-1.973605825,-2.329327268,
912,W01000944,Onllwyn,Neath Port Talbot,28.00842213,25.5365385,27.74747693,2.47188363,-2.210938427,0.260945203,
1534,W01001576,Overmonnow 1,Monmouthshire,17.18234342,13.25113989,14.17359664,3.93120353,-0.922456746,3.008746784,
1535,W01001577,Overmonnow 2,Monmouthshire,31.40592438,31.83836599,27.57724251,-0.43244161,4.261123476,3.828681866,
394,W01000403,Overton 1,Wrexham,9.989724283,9.105349025,10.38494255,0.884375258,-1.27959352,-0.395218262,
395,W01000404,Overton 2,Wrexham,9.309302725,9.66041161,9.202903087,-0.351108885,0.457508523,0.106399638,
793,W01000825,Oystermouth 1,Swansea,5.511857441,6.941274855,7.547013291,-1.429417414,-0.605738436,-2.03515585,
794,W01000826,Oystermouth 2,Swansea,4.422000688,6.828714376,6.528151148,-2.406713688,0.300563228,-2.10615046,
795,W01000827,Oystermouth 3,Swansea,3.535745183,2.499786384,3.646746349,1.035958799,-1.146959965,-0.111001166,
163,W01000170,Pandy,Conwy,10.88515499,11.35572771,14.09739288,-0.47057272,-2.741665173,-3.212237893,
396,W01000405,Pant,Wrexham,30.16750724,30.25043855,32.42396802,-0.08293131,-2.173529465,-2.256460775,
164,W01000171,Pant-yr-afon/Penmaenan 1,Conwy,17.73160497,18.21510563,20.7522871,-0.48350066,-2.537181474,-3.020682134,
165,W01000172,Pant-yr-afon/Penmaenan 2,Conwy,27.71977516,28.43293955,34.43214383,-0.71316439,-5.999204283,-6.712368673,
1476,W01001514,Panteg 1,Torfaen,8.296525771,9.148220025,8.845425914,-0.851694254,0.302794111,-0.548900143,
1477,W01001515,Panteg 2,Torfaen,13.46801792,13.30837159,12.01602014,0.15964633,1.292351448,1.451997778,
1478,W01001516,Panteg 3,Torfaen,28.10934312,32.39468073,26.58686941,-4.28533761,5.807811324,1.522473714,
1479,W01001517,Panteg 4,Torfaen,6.585070439,10.03459632,9.903341221,-3.449525881,0.131255099,-3.318270782,
1480,W01001518,Panteg 5,Torfaen,6.553611926,7.912188884,8.091296299,-1.358576958,-0.179107415,-1.537684373,
34,W01000034,Parc a'r Mynydd,Isle of Anglesey,14.07171847,13.35909287,15.70196266,0.7126256,-2.342869786,-1.630244186,
1268,W01001305,Park 1,Merthyr Tydfil,22.20186055,17.11600926,15.39823667,5.08585129,1.717772593,6.803623883,
1269,W01001306,Park 2,Merthyr Tydfil,15.01346481,10.87819374,13.21030158,4.13527107,-2.332107837,1.803163233,
1270,W01001307,Park 3,Merthyr Tydfil,47.45294197,45.69427007,45.73354389,1.7586719,-0.039273817,1.719398083,
94,W01000098,Peblig (Caernarfon),Gwynedd,47.26735023,53.00555501,50.53624327,-5.73820478,2.469311738,-3.268893042,
913,W01000945,Pelenna,Neath Port Talbot,25.64547357,26.61174366,25.06392747,-0.96627009,1.54781619,0.5815461,
682,W01000710,Pembrey 1,Carmarthenshire,7.793077081,7.402527438,10.52353533,0.390549643,-3.12100789,-2.730458247,
683,W01000711,Pembrey 2,Carmarthenshire,32.67674173,32.28291588,31.66998869,0.39382585,0.612927194,1.006753044,
575,W01000600,Pembroke Dock: Central,Pembrokeshire,47.98021824,43.00941712,32.29987494,4.97080112,10.70954218,15.6803433,
576,W01000601,Pembroke Dock: Llanion 1,Pembrokeshire,59.04377161,58.54763803,60.56510495,0.49613358,-2.017466918,-1.521333338,
577,W01000602,Pembroke Dock: Llanion 2,Pembrokeshire,21.27073342,22.26667702,18.67226519,-0.9959436,3.594411829,2.598468229,
578,W01000603,Pembroke Dock: Market,Pembrokeshire,21.81861362,22.32649804,22.83153378,-0.50788442,-0.505035741,-1.012920161,
579,W01000604,Pembroke Dock: Pennar 1,Pembrokeshire,37.31730655,28.96051027,29.81196722,8.35679628,-0.851456946,7.505339334,
580,W01000605,Pembroke Dock: Pennar 2,Pembrokeshire,24.64563285,22.16552052,21.9334656,2.48011233,0.232054917,2.712167247,
581,W01000606,Pembroke: Monkton,Pembrokeshire,54.61439652,56.454116,52.29018172,-1.83971948,4.163934278,2.324214798,
582,W01000607,Pembroke: St. Mary North,Pembrokeshire,32.74072056,31.81646916,36.08992051,0.9242514,-4.273451346,-3.349199946,
583,W01000608,Pembroke: St. Mary South,Pembrokeshire,24.51062833,26.12610659,24.84491863,-1.61547826,1.281187958,-0.334290302,
584,W01000609,Pembroke: St. Michael,Pembrokeshire,8.777447403,10.10387682,10.9243391,-1.326429417,-0.820462278,-2.146891695,
521,W01000546,Pen-parc 1,Ceredigion,19.02684876,18.13235631,19.98914294,0.89449245,-1.856786633,-0.962294183,
522,W01000547,Pen-parc 2,Ceredigion,12.28018515,11.59468128,14.6595399,0.68550387,-3.064858623,-2.379354753,
1007,W01001041,Pen-y-fai,Bridgend,5.483812028,7.128851549,8.397136071,-1.645039521,-1.268284522,-2.913324043,
1181,W01001217,Pen-y-graig 1,Rhondda Cynon Taf,38.78768647,38.91026971,39.30266779,-0.12258324,-0.392398078,-0.514981318,
1182,W01001218,Pen-y-graig 2,Rhondda Cynon Taf,22.99906567,24.48420335,30.16933894,-1.48513768,-5.685135591,-7.170273271,
1183,W01001219,Pen-y-graig 3,Rhondda Cynon Taf,51.52624067,52.19035178,50.20193817,-0.66411111,1.988413607,1.324302497,
1184,W01001220,Pen-y-graig 4,Rhondda Cynon Taf,22.22121706,24.99499412,30.28094091,-2.77377706,-5.285946788,-8.059723848,
1185,W01001221,Pen-y-waun 1,Rhondda Cynon Taf,52.44771777,54.34699373,46.04796034,-1.89927596,8.299033391,6.399757431,
1186,W01001222,Pen-y-waun 2,Rhondda Cynon Taf,70.64232366,75.59793517,70.92363443,-4.95561151,4.67430074,-0.28131077,
585,W01000610,Penally,Pembrokeshire,11.04122332,9.425825815,10.71537318,1.615397505,-1.289547365,0.32585014,
520,W01000545,Penbryn,Ceredigion,16.14180527,13.34256516,16.53507387,2.79924011,-3.192508706,-0.393268596,
796,W01000828,Penclawdd 1,Swansea,6.375731793,8.689487227,8.891543292,-2.313755434,-0.202056064,-2.515811499,
797,W01000829,Penclawdd 2,Swansea,13.33745979,15.26134541,20.25916824,-1.92388562,-4.997822833,-6.921708453,
798,W01000830,Penderry 1,Swansea,65.49181135,69.60453596,70.00302887,-4.11272461,-0.398492914,-4.511217524,
799,W01000831,Penderry 2,Swansea,48.05327083,39.78847147,41.07103352,8.26479936,-1.282562046,6.982237314,
800,W01000832,Penderry 3,Swansea,67.939704,65.83553945,64.83764166,2.10416455,0.997897793,3.102062343,
801,W01000833,Penderry 4,Swansea,62.24909094,63.56923514,66.01833457,-1.3201442,-2.449099432,-3.769243632,
802,W01000834,Penderry 5,Swansea,42.83029201,41.77570644,43.94266671,1.05458557,-2.166960269,-1.112374699,
803,W01000835,Penderry 6,Swansea,47.20109827,48.77892936,39.10875,-1.57783109,9.67017936,8.09234827,
804,W01000836,Penderry 7,Swansea,37.90246659,47.88844463,54.087169,-9.98597804,-6.198724371,-16.18470241,
1004,W01001038,Pendre,Bridgend,18.50569928,19.50529603,14.93788282,-0.99959675,4.567413215,3.567816465,
1349,W01001387,Pengam 1,Caerphilly,29.41582314,34.53180486,40.79547447,-5.11598172,-6.263669611,-11.37965133,
1350,W01001388,Pengam 2,Caerphilly,32.6382903,31.28503991,30.69156726,1.35325039,0.593472649,1.946723039,
1351,W01001389,Pengam 3,Caerphilly,18.6398068,15.52184224,17.5992804,3.11796456,-2.077438158,1.040526402,
95,W01000099,Penisarwaun,Gwynedd,11.8155621,12.78391542,12.2840809,-0.96835332,0.499834518,-0.468518802,
805,W01000837,Penllergaer 1,Swansea,3.112846003,4.523537634,6.287129616,-1.410691631,-1.763591982,-3.174283613,
806,W01000838,Penllergaer 2,Swansea,31.68990265,33.80862593,36.13872535,-2.11872328,-2.330099417,-4.448822697,
1352,W01001390,Penmaen 1,Caerphilly,5.168297075,5.997214433,6.489160194,-0.828917358,-0.491945761,-1.320863119,
1353,W01001391,Penmaen 2,Caerphilly,18.01615154,18.69293464,21.31000172,-0.6767831,-2.617067077,-3.293850177,
1354,W01001392,Penmaen 3,Caerphilly,9.074699477,9.439757281,9.410595314,-0.365057804,0.029161967,-0.335895837,
807,W01000839,Pennard 1,Swansea,4.139089427,7.309567473,7.270030189,-3.170478046,0.039537284,-3.130940762,
808,W01000840,Pennard 2,Swansea,1.613630482,4.127730392,4.865375012,-2.51409991,-0.73764462,-3.25174453,
1005,W01001039,Penprysg 1,Bridgend,10.41085403,15.33601388,13.48754887,-4.92515985,1.848465011,-3.076694839,
1006,W01001040,Penprysg 2,Bridgend,12.3820223,12.27789407,13.82839356,0.10412823,-1.55049949,-1.44637126,
1173,W01001209,Penrhiwceiber 1,Rhondda Cynon Taf,74.84884264,73.821751,76.9952057,1.02709164,-3.173454701,-2.146363061,
1174,W01001210,Penrhiwceiber 2,Rhondda Cynon Taf,38.26256021,39.39114524,42.49679928,-1.12858503,-3.105654037,-4.234239067,
1175,W01001211,Penrhiwceiber 3,Rhondda Cynon Taf,31.29298586,29.74631677,31.0607967,1.54666909,-1.314479933,0.232189157,
1176,W01001212,Penrhiwceiber 4,Rhondda Cynon Taf,34.30977958,37.52303808,41.28200095,-3.2132585,-3.758962867,-6.972221367,
166,W01000173,Penrhyn 1,Conwy,7.621167323,5.423388875,8.313576437,2.197778448,-2.890187562,-0.692409114,
167,W01000174,Penrhyn 2,Conwy,2.826122613,3.803654969,3.424871845,-0.977532356,0.378783124,-0.598749232,
168,W01000175,Penrhyn 3,Conwy,2.738754915,4.059959797,4.362250714,-1.321204882,-0.302290917,-1.623495799,
96,W01000100,Penrhyndeudraeth 1,Gwynedd,11.11637791,10.40332068,14.10427512,0.71305723,-3.70095444,-2.98789721,
97,W01000101,Penrhyndeudraeth 2,Gwynedd,11.97272326,11.14855491,11.91532607,0.82416835,-0.766771155,0.057397195,
169,W01000176,Pensarn 1,Conwy,21.51945419,24.84689167,24.11281325,-3.32743748,0.734078418,-2.593359062,
170,W01000177,Pensarn 2,Conwy,14.06850946,11.53152792,13.44940018,2.53698154,-1.917872263,0.619109277,
98,W01000102,Pentir 1,Gwynedd,6.990899848,7.81617007,6.989981922,-0.825270222,0.826188148,0.000917926,
99,W01000103,Pentir 2,Gwynedd,15.33458838,15.11188339,14.68962612,0.22270499,0.422257275,0.644962265,
35,W01000035,Pentraeth,Isle of Anglesey,15.61039797,15.74863121,17.12396917,-0.13823324,-1.375337957,-1.513571197,
1177,W01001213,Pentre 1,Rhondda Cynon Taf,25.99776927,20.46269212,18.80844232,5.53507715,1.654249801,7.189326951,
1178,W01001214,Pentre 2,Rhondda Cynon Taf,10.15528706,10.53709945,8.59385204,-0.38181239,1.94324741,1.56143502,
1179,W01001215,Pentre 3,Rhondda Cynon Taf,48.50461684,42.73125485,40.84353325,5.77336199,1.887721602,7.661083592,
1180,W01001216,Pentre 4,Rhondda Cynon Taf,28.52737149,27.75461557,32.79380603,0.77275592,-5.039190463,-4.266434543,
171,W01000178,Pentre Mawr 1,Conwy,36.25470201,34.09711417,33.58930303,2.15758784,0.507811145,2.665398985,
172,W01000179,Pentre Mawr 2,Conwy,7.851367086,6.963755101,10.46021978,0.887611985,-3.496464674,-2.608852689,
1761,W01001809,Pentwyn 1,Cardiff,19.31172218,15.2616049,14.69385745,4.05011728,0.567747453,4.617864733,
1770,W01001818,Pentwyn 10,Cardiff,14.13424402,18.21762046,17.25084472,-4.08337644,0.966775737,-3.116600703,
1762,W01001810,Pentwyn 2,Cardiff,41.70408095,39.51736924,38.49392258,2.18671171,1.023446665,3.210158375,
1763,W01001811,Pentwyn 3,Cardiff,58.03164452,57.20353139,54.19777602,0.82811313,3.005755366,3.833868496,
1764,W01001812,Pentwyn 4,Cardiff,26.2633844,26.7813385,17.60590835,-0.5179541,9.175430154,8.657476054,
1765,W01001813,Pentwyn 5,Cardiff,48.81056622,53.99012112,46.96601015,-5.1795549,7.024110968,1.844556068,
1766,W01001814,Pentwyn 6,Cardiff,17.38164537,17.51670097,13.58445095,-0.1350556,3.932250019,3.797194419,
1767,W01001815,Pentwyn 7,Cardiff,11.59415882,13.15697617,12.86516871,-1.56281735,0.291807459,-1.271009891,
1768,W01001816,Pentwyn 8,Cardiff,25.95555717,28.99148466,36.19608522,-3.03592749,-7.204600561,-10.24052805,
1769,W01001817,Pentwyn 9,Cardiff,20.16281502,13.92314746,15.75265047,6.23966756,-1.829503014,4.410164546,
1771,W01001819,Pentyrch 1,Cardiff,3.589048212,3.993679555,4.984718207,-0.404631343,-0.991038652,-1.395669995,
1772,W01001820,Pentyrch 2,Cardiff,7.235316997,7.601198409,7.040155802,-0.365881412,0.561042607,0.195161195,
397,W01000406,Penycae,Wrexham,34.87364378,36.24434284,35.62308162,-1.37069906,0.621261224,-0.749437836,
398,W01000407,Penycae and Ruabon South 1,Wrexham,8.507346222,6.203005154,9.230394964,2.304341068,-3.02738981,-0.723048742,
399,W01000408,Penycae and Ruabon South 2,Wrexham,19.90544939,20.95597021,23.53270481,-1.05052082,-2.576734601,-3.627255421,
1271,W01001308,Penydarren 1,Merthyr Tydfil,74.42545482,74.03729255,78.19829617,0.38816227,-4.161003622,-3.772841352,
1272,W01001309,Penydarren 2,Merthyr Tydfil,39.01753133,42.73886358,51.40243233,-3.72133225,-8.663568748,-12.384901,
1273,W01001310,Penydarren 3,Merthyr Tydfil,16.90124724,17.68885277,16.99626179,-0.78760553,0.692590976,-0.095014554,
1274,W01001311,Penydarren 4,Merthyr Tydfil,23.21605507,28.60743531,30.85993852,-5.39138024,-2.252503209,-7.643883449,
319,W01000326,Penyffordd 1,Flintshire,4.378031524,4.945678464,6.789652075,-0.56764694,-1.843973611,-2.411620551,
320,W01000327,Penyffordd 2,Flintshire,4.229335735,4.91674994,5.332438324,-0.687414205,-0.415688384,-1.103102589,
684,W01000712,Penygroes (Carmarthenshire) 1,Carmarthenshire,12.54188384,12.61272625,15.04964989,-0.07084241,-2.436923644,-2.507766054,
685,W01000713,Penygroes (Carmarthenshire) 2,Carmarthenshire,16.02111092,16.85186063,16.86455888,-0.83074971,-0.012698251,-0.843447961,
100,W01000104,Penygroes (Gwynedd),Gwynedd,15.56159295,17.73456632,17.25366983,-2.17297337,0.480896492,-1.692076878,
1773,W01001821,Penylan 1,Cardiff,6.632101163,4.720553615,5.389144642,1.911547548,-0.668591027,1.242956522,
1774,W01001822,Penylan 2,Cardiff,11.92797857,10.67393136,9.70308216,1.25404721,0.9708492,2.22489641,
1775,W01001823,Penylan 3,Cardiff,5.810992122,4.298373757,6.298775082,1.512618365,-2.000401325,-0.48778296,
1776,W01001824,Penylan 4,Cardiff,19.7566963,16.73610027,15.8110036,3.02059603,0.925096675,3.945692705,
1777,W01001825,Penylan 5,Cardiff,19.1882954,20.10209457,18.25996732,-0.91379917,1.84212725,0.92832808,
1778,W01001826,Penylan 6,Cardiff,5.773814029,6.029370347,5.13816569,-0.255556318,0.891204657,0.635648339,
1779,W01001827,Penylan 7,Cardiff,3.758437365,3.257720156,5.531421573,0.500717209,-2.273701417,-1.772984208,
1780,W01001828,Penylan 8,Cardiff,6.622406616,4.309142048,5.517775671,2.313264568,-1.208633623,1.104630945,
1355,W01001393,Penyrheol (Caerphilly) 1,Caerphilly,32.58261698,32.94073236,28.42577177,-0.35811538,4.514960586,4.156845206,
1356,W01001394,Penyrheol (Caerphilly) 2,Caerphilly,3.401287202,3.47047856,4.789265171,-0.069191358,-1.318786611,-1.387977969,
1357,W01001395,Penyrheol (Caerphilly) 3,Caerphilly,27.14360855,24.47651832,21.44330429,2.66709023,3.03321403,5.70030426,
1358,W01001396,Penyrheol (Caerphilly) 4,Caerphilly,40.22525164,48.90532981,48.28533873,-8.68007817,0.619991077,-8.060087093,
1359,W01001397,Penyrheol (Caerphilly) 5,Caerphilly,11.42400946,13.92728426,16.65668957,-2.5032748,-2.729405311,-5.232680111,
1360,W01001398,Penyrheol (Caerphilly) 6,Caerphilly,6.204023912,8.675024914,6.246563298,-2.471001002,2.428461616,-0.042539386,
1361,W01001399,Penyrheol (Caerphilly) 7,Caerphilly,11.9652317,12.56306383,11.39096835,-0.59783213,1.172095484,0.574263354,
1362,W01001400,Penyrheol (Caerphilly) 8,Caerphilly,53.88929545,51.17170068,53.37475385,2.71759477,-2.203053173,0.514541597,
809,W01000841,Penyrheol (Swansea) 1,Swansea,20.00742654,21.91721576,21.11741116,-1.90978922,0.799804599,-1.109984621,
810,W01000842,Penyrheol (Swansea) 2,Swansea,11.22822645,16.17349881,16.23827598,-4.94527236,-0.064777174,-5.010049534,
811,W01000843,Penyrheol (Swansea) 3,Swansea,10.96852073,11.43592018,9.302152974,-0.46739945,2.133767206,1.666367756,
812,W01000844,Penyrheol (Swansea) 4,Swansea,36.80227315,39.24186048,32.33989159,-2.43958733,6.90196889,4.46238156,
1078,W01001113,Peterston-super-Ely,Vale of Glamorgan,7.590517693,6.807397572,7.694517515,0.783120121,-0.887119943,-0.103999822,
1616,W01001659,Pillgwenlly 1,Newport,67.94043123,74.57935737,66.3668474,-6.63892614,8.21250997,1.57358383,Y
1617,W01001660,Pillgwenlly 2,Newport,40.48519502,42.9866555,33.88833089,-2.50146048,9.098324609,6.596864129,Y
1618,W01001661,Pillgwenlly 3,Newport,54.09969328,54.28973176,69.31511319,-0.19003848,-15.02538143,-15.21541991,Y
1619,W01001662,Pillgwenlly 4,Newport,72.07012347,75.57060426,66.53940811,-3.50048079,9.031196147,5.530715357,Y
400,W01000409,Plas Madoc,Wrexham,52.52880264,61.83348778,68.65142262,-9.30468514,-6.817934843,-16.12261998,
1781,W01001829,Plasnewydd 1,Cardiff,24.57822361,17.98458405,11.82520874,6.59363956,6.159375307,12.75301487,
1790,W01001838,Plasnewydd 10,Cardiff,15.54028173,12.0057291,9.514528842,3.53455263,2.491200259,6.025752889,
1791,W01001839,Plasnewydd 11,Cardiff,20.21906951,14.47608224,12.57561249,5.74298727,1.900469746,7.643457016,
1782,W01001830,Plasnewydd 2,Cardiff,33.77927259,28.01258269,23.92657141,5.7666899,4.086011282,9.852701182,
1783,W01001831,Plasnewydd 3,Cardiff,20.51641997,12.49088573,9.904370671,8.02553424,2.586515059,10.6120493,
1784,W01001832,Plasnewydd 4,Cardiff,27.86714205,22.58331784,23.80031334,5.28382421,-1.216995498,4.066828712,
1785,W01001833,Plasnewydd 5,Cardiff,24.81978823,22.20022624,23.11179965,2.61956199,-0.911573405,1.707988585,
1786,W01001834,Plasnewydd 6,Cardiff,27.25833796,24.81110339,18.19857731,2.44723457,6.612526078,9.059760648,
1787,W01001835,Plasnewydd 7,Cardiff,54.06867984,45.87998083,37.72823358,8.18869901,8.151747255,16.34044627,
1788,W01001836,Plasnewydd 8,Cardiff,14.82945269,10.79052799,11.05618077,4.0389247,-0.265652783,3.773271917,
1789,W01001837,Plasnewydd 9,Cardiff,22.89850055,18.3152003,10.81791445,4.58330025,7.497285846,12.0805861,
1275,W01001312,Plymouth (Merthyr Tydfil) 1,Merthyr Tydfil,31.33299764,30.34074791,30.73598512,0.99224973,-0.395237205,0.597012525,
1276,W01001313,Plymouth (Merthyr Tydfil) 2,Merthyr Tydfil,25.50356122,27.07401815,27.50925662,-1.57045693,-0.435238474,-2.005695404,
1277,W01001314,Plymouth (Merthyr Tydfil) 3,Merthyr Tydfil,22.81368909,22.04545216,24.82388933,0.76823693,-2.778437166,-2.010200236,
